ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
TRG,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.05801968454748278,0.0679468854095974,12737135268458.834,48.333333333333336,0.02222450769844181,0.03339765970192301,0.9666666666666667,3.3333333333333335
UBL,1,2022-10-03,2025-09-07,2025-09-08,2025-11-28,0.08009985278443871,0.10373133153945092,15062871751743.57,51.66666666666667,0.011511890836208783,0.017200448842128208,0.9666666666666667,3.3333333333333335
ATRL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.02574029035022857,0.03411719836378376,2762270856246.634,43.333333333333336,0.01739917445216175,0.025230965317613294,0.9833333333333333,1.6666666666666667
BAHL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.015062041000222928,0.018864196579215373,1050284356246.7188,50.0,0.010295747550183358,0.015398830687354263,0.9666666666666667,3.3333333333333335
BOP,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.0631996730520011,0.07426634831721997,6716996719174.478,53.333333333333336,0.02058729836923362,0.02943289298140392,0.9833333333333333,1.6666666666666667
CHCC,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.021843638447780277,0.028063412564477676,243918847822.6065,43.333333333333336,0.016496163089251045,0.021092807381829646,0.9833333333333333,1.6666666666666667
DGKC,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.09766816359451519,0.1163252312811339,11040850297065.8,43.333333333333336,0.01349750388105112,0.018170684420660606,0.9833333333333333,1.6666666666666667
EFERT,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.014517007284138943,0.02118434506134544,13699135457.144255,61.66666666666667,0.012316812563965373,0.018244082943291506,0.9833333333333333,1.6666666666666667
EPCL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.031546858252351845,0.03971053816678302,2322590776425.9966,40.0,0.023621049397643406,0.034141405723124046,0.9666666666666667,3.3333333333333335
FCCL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.015221108721925182,0.020300361999456094,257696815039.45078,53.333333333333336,0.013516539474623715,0.018196169821924072,0.9833333333333333,1.6666666666666667
FFC,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.037571358155012655,0.04730816273401885,4924540267915.54,58.333333333333336,0.012776352848003393,0.02130516749038853,0.9833333333333333,1.6666666666666667
HBL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.018351246658788033,0.026531159604932627,711786513197.5204,46.666666666666664,0.013378675020767035,0.02089747136161063,0.9833333333333333,1.6666666666666667
LOTCHEM,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.10225127362555911,0.17749652728917054,149011163088.58395,65.0,0.017882196513835283,0.025956399197448483,0.9833333333333333,1.6666666666666667
LUCK,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.045586445486286674,0.058367365928869014,5090251835764.684,50.0,0.015798390446231818,0.02029545590920903,0.9833333333333333,1.6666666666666667
MARI,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.04016183131626925,0.05092113159845977,3179269768423.4927,41.66666666666667,0.007623610719136204,0.011657848096107024,0.9833333333333333,1.6666666666666667
MCB,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.013470318494732646,0.019877109997860024,200242846557.86398,48.333333333333336,0.012907959619393401,0.019092594623557568,0.9833333333333333,1.6666666666666667
MEBL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.029689179318161587,0.03544120661135565,12421589983.95754,53.333333333333336,0.01363481536772377,0.01846443481804763,0.9833333333333333,1.6666666666666667
MLCF,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.024225979561032788,0.03214833363428219,13994443793.836864,55.00000000000001,0.021573439432091116,0.030148788672132408,0.9833333333333333,1.6666666666666667
MTL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.03884976544429298,0.045800468343026736,3734125044743.5854,50.0,0.009429461179400363,0.013260358571609043,0.9833333333333333,1.6666666666666667
NBP,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.01964571163671332,0.026114039964749373,370139662895.2864,55.00000000000001,0.016918562699823992,0.02457288614082063,0.9833333333333333,1.6666666666666667
NRL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.024676863101750466,0.03594706421176243,58248361264.36723,46.666666666666664,0.021073008197913533,0.02968906023583383,0.9833333333333333,1.6666666666666667
OGDC,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.16624277325624875,0.20398395247908263,16793377171856.404,50.0,0.013665692776945789,0.018688399191897825,0.9833333333333333,1.6666666666666667
POL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.012630095872691744,0.017105287141870207,734863079260.9113,43.333333333333336,0.007996130745169099,0.013282922017319964,0.9833333333333333,1.6666666666666667
PPL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.050236317604347845,0.05941332311479057,2890512185841.548,48.333333333333336,0.017330315395713166,0.022039316698413698,0.9833333333333333,1.6666666666666667
PRL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.02018937485828088,0.028078085661961967,1535082049259.055,51.66666666666667,0.01749225659483344,0.02383070418738501,0.9833333333333333,1.6666666666666667
PSO,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.18250928186838078,0.2245302597256583,19305366881410.11,45.0,0.013294526316894895,0.018233244519648795,0.9833333333333333,1.6666666666666667
SYS,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,1.0059409276826985,1.1720459307339106,350.2351482681326,61.66666666666667,0.015428834783480073,0.019749950723296918,1.0,0.0
TRG,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.0965307528149652,0.11749142323893286,8707577354539.982,48.333333333333336,0.020610553808832973,0.03069190241897178,0.9833333333333333,1.6666666666666667
UBL,2,2022-12-26,2025-11-30,2025-12-01,2026-02-24,0.12507190483611413,0.1502562931362911,1362265978947.6099,61.66666666666667,0.014508094186463495,0.022075755318365253,0.9833333333333333,1.6666666666666667
ATRL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.026889849689425586,0.035165800585403,6871995874490.513,50.0,0.021843947440747073,0.03170116171147437,0.9166666666666666,8.333333333333332
BAHL,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.03013748625718694,0.03839460361276976,4899017242819.137,46.666666666666664,0.018972022285491226,0.02765675817396714,0.9333333333333333,6.666666666666667
BOP,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.048182046872669915,0.05710958980175841,10111385871890.406,53.333333333333336,0.03309523427555862,0.04479257934171481,0.95,5.0
CHCC,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.03894880826902255,0.05158800423208318,6042270240420.244,56.666666666666664,0.02958820393035022,0.04114646458570134,0.95,5.0
DGKC,3,2023-03-20,2026-02-24,2026-02-25,2026-05-20,0.03427685228053235,0.04475290638993738,1897561268360.4153,53.333333333333336,0.03414860401870958,0.04436556397494378,0.9333333333333333,6.666666666666667
